datetime,predicted count using random forest classifier
21-09-2011 02:00,69
21-09-2011 03:00,20
21-09-2011 04:00,34
21-09-2011 05:00,33
21-09-2011 06:00,22
21-09-2011 07:00,22
21-09-2011 08:00,38
21-09-2011 09:00,29
21-09-2011 10:00,121
21-09-2011 11:00,298
21-09-2011 12:00,94
21-09-2011 13:00,228
21-09-2011 14:00,277
21-09-2011 15:00,193
21-09-2011 16:00,193
21-09-2011 17:00,241
21-09-2011 18:00,125
21-09-2011 19:00,53
21-09-2011 20:00,53
21-09-2011 21:00,45
21-09-2011 22:00,62
21-09-2011 23:00,21
22-09-2011 00:00,21
22-09-2011 01:00,16
22-09-2011 02:00,35
22-09-2011 03:00,16
22-09-2011 04:00,16
22-09-2011 05:00,35
22-09-2011 06:00,52
22-09-2011 07:00,52
22-09-2011 08:00,29
22-09-2011 09:00,52
22-09-2011 10:00,268
22-09-2011 11:00,273
22-09-2011 12:00,396
22-09-2011 13:00,195
22-09-2011 14:00,103
22-09-2011 15:00,525
22-09-2011 16:00,281
22-09-2011 17:00,184
22-09-2011 18:00,267
22-09-2011 19:00,214
22-09-2011 20:00,40
22-09-2011 21:00,214
22-09-2011 22:00,37
22-09-2011 23:00,62
23-09-2011 00:00,206
23-09-2011 01:00,18
23-09-2011 02:00,87
23-09-2011 03:00,18
23-09-2011 04:00,107
23-09-2011 05:00,38
23-09-2011 06:00,206
23-09-2011 07:00,299
23-09-2011 08:00,299
23-09-2011 09:00,251
23-09-2011 10:00,246
23-09-2011 11:00,246
23-09-2011 12:00,293
23-09-2011 13:00,134
23-09-2011 14:00,134
23-09-2011 15:00,293
23-09-2011 16:00,230
23-09-2011 17:00,18
23-09-2011 18:00,42
23-09-2011 19:00,132
23-09-2011 20:00,46
23-09-2011 21:00,204
23-09-2011 22:00,221
23-09-2011 23:00,61
24-09-2011 00:00,62
24-09-2011 01:00,128
24-09-2011 02:00,128
24-09-2011 03:00,52
24-09-2011 04:00,96
24-09-2011 05:00,250
24-09-2011 06:00,250
24-09-2011 07:00,148
24-09-2011 08:00,183
24-09-2011 09:00,185
24-09-2011 10:00,185
24-09-2011 11:00,192
24-09-2011 12:00,192
24-09-2011 13:00,302
24-09-2011 14:00,189
24-09-2011 15:00,189
24-09-2011 16:00,269
24-09-2011 17:00,225
24-09-2011 18:00,331
24-09-2011 19:00,239
24-09-2011 20:00,173
24-09-2011 21:00,197
24-09-2011 22:00,123
24-09-2011 23:00,185
25-09-2011 00:00,112
25-09-2011 01:00,174
25-09-2011 02:00,146
25-09-2011 03:00,146
25-09-2011 04:00,186
25-09-2011 05:00,139
25-09-2011 06:00,174
25-09-2011 07:00,162
25-09-2011 08:00,123
25-09-2011 09:00,135
25-09-2011 10:00,135
25-09-2011 11:00,153
25-09-2011 12:00,181
25-09-2011 13:00,244
25-09-2011 14:00,181
25-09-2011 15:00,181
25-09-2011 16:00,340
25-09-2011 17:00,224
25-09-2011 18:00,224
25-09-2011 19:00,223
25-09-2011 20:00,226
25-09-2011 21:00,179
25-09-2011 22:00,293
25-09-2011 23:00,145
26-09-2011 00:00,38
26-09-2011 01:00,682
26-09-2011 02:00,682
26-09-2011 03:00,38
26-09-2011 04:00,206
26-09-2011 05:00,103
26-09-2011 06:00,206
26-09-2011 07:00,38
26-09-2011 08:00,38
26-09-2011 09:00,332
26-09-2011 10:00,332
26-09-2011 11:00,147
26-09-2011 12:00,397
26-09-2011 13:00,199
26-09-2011 14:00,309
26-09-2011 15:00,473
26-09-2011 16:00,493
26-09-2011 17:00,292
26-09-2011 18:00,253
26-09-2011 19:00,175
26-09-2011 20:00,373
26-09-2011 21:00,373
26-09-2011 22:00,132
26-09-2011 23:00,132
27-09-2011 00:00,132
27-09-2011 01:00,225
27-09-2011 02:00,129
27-09-2011 03:00,38
27-09-2011 04:00,377
27-09-2011 05:00,377
27-09-2011 06:00,151
27-09-2011 07:00,151
27-09-2011 08:00,312
27-09-2011 09:00,228
27-09-2011 10:00,346
27-09-2011 11:00,311
27-09-2011 12:00,271
27-09-2011 13:00,245
27-09-2011 14:00,224
27-09-2011 15:00,137
27-09-2011 16:00,186
27-09-2011 17:00,298
27-09-2011 18:00,338
27-09-2011 19:00,271
27-09-2011 20:00,274
27-09-2011 21:00,178
27-09-2011 22:00,212
27-09-2011 23:00,212
28-09-2011 00:00,162
28-09-2011 01:00,162
28-09-2011 02:00,193
28-09-2011 03:00,180
28-09-2011 04:00,162
28-09-2011 05:00,26
28-09-2011 06:00,269
28-09-2011 07:00,269
28-09-2011 08:00,347
28-09-2011 09:00,347
28-09-2011 10:00,38
28-09-2011 11:00,292
28-09-2011 12:00,196
28-09-2011 13:00,283
28-09-2011 14:00,324
28-09-2011 15:00,292
28-09-2011 16:00,299
28-09-2011 17:00,272
28-09-2011 18:00,232
28-09-2011 19:00,232
28-09-2011 20:00,242
28-09-2011 21:00,137
28-09-2011 22:00,212
28-09-2011 23:00,113
29-09-2011 00:00,253
29-09-2011 01:00,262
29-09-2011 02:00,262
29-09-2011 03:00,347
29-09-2011 04:00,144
29-09-2011 05:00,261
29-09-2011 06:00,233
29-09-2011 07:00,233
29-09-2011 08:00,178
29-09-2011 09:00,386
29-09-2011 10:00,452
29-09-2011 11:00,397
29-09-2011 12:00,482
29-09-2011 13:00,431
29-09-2011 14:00,396
29-09-2011 15:00,404
29-09-2011 16:00,423
29-09-2011 17:00,308
29-09-2011 18:00,275
29-09-2011 19:00,240
29-09-2011 20:00,291
29-09-2011 21:00,354
29-09-2011 22:00,209
29-09-2011 23:00,223
30-09-2011 00:00,330
30-09-2011 01:00,208
30-09-2011 02:00,330
30-09-2011 03:00,330
30-09-2011 04:00,189
30-09-2011 05:00,189
30-09-2011 06:00,160
30-09-2011 07:00,160
30-09-2011 08:00,185
30-09-2011 09:00,200
30-09-2011 10:00,536
30-09-2011 11:00,521
30-09-2011 12:00,538
30-09-2011 13:00,330
30-09-2011 14:00,265
30-09-2011 15:00,265
30-09-2011 16:00,376
30-09-2011 17:00,366
30-09-2011 18:00,313
30-09-2011 19:00,235
30-09-2011 20:00,235
30-09-2011 21:00,271
30-09-2011 22:00,48
30-09-2011 23:00,48
20-10-2011 00:00,70
20-10-2011 01:00,184
20-10-2011 02:00,223
20-10-2011 03:00,330
20-10-2011 04:00,330
20-10-2011 05:00,365
20-10-2011 06:00,306
20-10-2011 07:00,120
20-10-2011 08:00,84
20-10-2011 09:00,84
20-10-2011 10:00,102
20-10-2011 11:00,159
20-10-2011 12:00,277
20-10-2011 13:00,282
20-10-2011 14:00,260
20-10-2011 15:00,228
20-10-2011 16:00,228
20-10-2011 17:00,233
20-10-2011 18:00,218
20-10-2011 19:00,229
20-10-2011 20:00,211
20-10-2011 21:00,207
20-10-2011 22:00,217
20-10-2011 23:00,343
21-10-2011 00:00,280
21-10-2011 01:00,217
21-10-2011 02:00,127
21-10-2011 03:00,143
21-10-2011 04:00,177
21-10-2011 05:00,149
21-10-2011 06:00,177
21-10-2011 07:00,177
21-10-2011 08:00,221
21-10-2011 09:00,371
21-10-2011 10:00,247
21-10-2011 11:00,208
21-10-2011 12:00,222
21-10-2011 13:00,220
21-10-2011 14:00,321
21-10-2011 15:00,240
21-10-2011 16:00,207
21-10-2011 17:00,312
21-10-2011 18:00,295
21-10-2011 19:00,221
21-10-2011 20:00,296
21-10-2011 21:00,284
21-10-2011 22:00,283
21-10-2011 23:00,217
22-10-2011 00:00,203
22-10-2011 01:00,203
22-10-2011 02:00,395
22-10-2011 03:00,105
22-10-2011 04:00,175
22-10-2011 05:00,218
22-10-2011 06:00,187
22-10-2011 07:00,76
22-10-2011 08:00,80
22-10-2011 09:00,336
22-10-2011 10:00,225
22-10-2011 11:00,225
22-10-2011 12:00,270
22-10-2011 13:00,471
22-10-2011 14:00,281
22-10-2011 15:00,284
22-10-2011 16:00,426
22-10-2011 17:00,266
22-10-2011 18:00,286
22-10-2011 19:00,276
22-10-2011 20:00,316
22-10-2011 21:00,140
22-10-2011 22:00,140
22-10-2011 23:00,141
23-10-2011 00:00,61
23-10-2011 01:00,61
23-10-2011 02:00,51
23-10-2011 03:00,43
23-10-2011 04:00,43
23-10-2011 05:00,70
23-10-2011 06:00,89
23-10-2011 07:00,51
23-10-2011 08:00,149
23-10-2011 09:00,140
23-10-2011 10:00,347
23-10-2011 11:00,158
23-10-2011 12:00,239
23-10-2011 13:00,308
23-10-2011 14:00,331
23-10-2011 15:00,256
23-10-2011 16:00,308
23-10-2011 17:00,276
23-10-2011 18:00,300
23-10-2011 19:00,158
23-10-2011 20:00,278
23-10-2011 21:00,278
23-10-2011 22:00,157
23-10-2011 23:00,189
24-10-2011 00:00,345
24-10-2011 01:00,29
24-10-2011 02:00,83
24-10-2011 03:00,66
24-10-2011 04:00,117
24-10-2011 05:00,41
24-10-2011 06:00,83
24-10-2011 07:00,19
24-10-2011 08:00,418
24-10-2011 09:00,100
24-10-2011 10:00,404
24-10-2011 11:00,433
24-10-2011 12:00,448
24-10-2011 13:00,268
24-10-2011 14:00,219
24-10-2011 15:00,378
24-10-2011 16:00,249
24-10-2011 17:00,238
24-10-2011 18:00,442
24-10-2011 19:00,179
24-10-2011 20:00,166
24-10-2011 21:00,150
24-10-2011 22:00,113
24-10-2011 23:00,198
25-10-2011 00:00,148
25-10-2011 01:00,148
25-10-2011 02:00,52
25-10-2011 03:00,79
25-10-2011 04:00,165
25-10-2011 05:00,165
25-10-2011 06:00,140
25-10-2011 07:00,191
25-10-2011 08:00,238
25-10-2011 09:00,262
25-10-2011 10:00,220
25-10-2011 11:00,268
25-10-2011 12:00,314
25-10-2011 13:00,376
25-10-2011 14:00,409
25-10-2011 15:00,195
25-10-2011 16:00,341
25-10-2011 17:00,195
25-10-2011 18:00,369
25-10-2011 19:00,237
25-10-2011 20:00,219
25-10-2011 21:00,188
25-10-2011 22:00,55
25-10-2011 23:00,188
26-10-2011 00:00,250
26-10-2011 01:00,68
26-10-2011 02:00,119
26-10-2011 03:00,21
26-10-2011 04:00,223
26-10-2011 05:00,279
26-10-2011 06:00,279
26-10-2011 07:00,355
26-10-2011 08:00,219
26-10-2011 09:00,252
26-10-2011 10:00,252
26-10-2011 11:00,205
26-10-2011 12:00,459
26-10-2011 13:00,525
26-10-2011 14:00,150
26-10-2011 15:00,150
26-10-2011 16:00,188
26-10-2011 17:00,156
26-10-2011 18:00,283
26-10-2011 19:00,133
26-10-2011 20:00,124
26-10-2011 21:00,150
26-10-2011 22:00,144
26-10-2011 23:00,144
27-10-2011 00:00,38
27-10-2011 01:00,38
27-10-2011 02:00,119
27-10-2011 03:00,119
27-10-2011 04:00,68
27-10-2011 05:00,111
27-10-2011 06:00,163
27-10-2011 07:00,62
27-10-2011 08:00,189
27-10-2011 09:00,265
27-10-2011 10:00,163
27-10-2011 11:00,106
27-10-2011 12:00,106
27-10-2011 13:00,253
27-10-2011 14:00,122
27-10-2011 15:00,225
27-10-2011 16:00,161
27-10-2011 17:00,304
27-10-2011 18:00,184
27-10-2011 19:00,153
27-10-2011 20:00,87
27-10-2011 21:00,183
27-10-2011 22:00,272
27-10-2011 23:00,249
28-10-2011 00:00,178
28-10-2011 01:00,147
28-10-2011 02:00,168
28-10-2011 03:00,146
28-10-2011 04:00,162
28-10-2011 05:00,252
28-10-2011 06:00,89
28-10-2011 07:00,89
28-10-2011 08:00,219
28-10-2011 09:00,498
28-10-2011 10:00,329
28-10-2011 11:00,235
28-10-2011 12:00,242
28-10-2011 13:00,267
28-10-2011 14:00,430
28-10-2011 15:00,225
28-10-2011 16:00,368
28-10-2011 17:00,218
28-10-2011 18:00,216
28-10-2011 19:00,218
28-10-2011 20:00,239
28-10-2011 21:00,45
28-10-2011 22:00,171
28-10-2011 23:00,130
29-10-2011 00:00,98
29-10-2011 01:00,85
29-10-2011 02:00,85
29-10-2011 03:00,84
29-10-2011 04:00,84
29-10-2011 05:00,116
29-10-2011 06:00,109
29-10-2011 07:00,109
29-10-2011 08:00,85
29-10-2011 09:00,85
29-10-2011 10:00,123
29-10-2011 11:00,117
29-10-2011 12:00,82
29-10-2011 13:00,82
29-10-2011 14:00,82
29-10-2011 15:00,68
29-10-2011 16:00,67
29-10-2011 17:00,67
29-10-2011 18:00,67
29-10-2011 19:00,41
29-10-2011 20:00,41
29-10-2011 21:00,41
29-10-2011 22:00,47
29-10-2011 23:00,32
30-10-2011 00:00,47
30-10-2011 01:00,59
30-10-2011 02:00,62
30-10-2011 03:00,48
30-10-2011 04:00,59
30-10-2011 05:00,52
30-10-2011 06:00,53
30-10-2011 07:00,20
30-10-2011 08:00,147
30-10-2011 09:00,87
30-10-2011 10:00,275
30-10-2011 11:00,159
30-10-2011 12:00,326
30-10-2011 13:00,461
30-10-2011 14:00,488
30-10-2011 15:00,484
30-10-2011 16:00,445
30-10-2011 17:00,362
30-10-2011 18:00,290
30-10-2011 19:00,375
30-10-2011 20:00,218
30-10-2011 21:00,148
30-10-2011 22:00,89
30-10-2011 23:00,30
31-10-2011 00:00,247
31-10-2011 01:00,129
31-10-2011 02:00,402
31-10-2011 03:00,502
31-10-2011 04:00,402
31-10-2011 05:00,197
31-10-2011 06:00,402
31-10-2011 07:00,362
31-10-2011 08:00,198
31-10-2011 09:00,169
31-10-2011 10:00,267
31-10-2011 11:00,261
31-10-2011 12:00,381
31-10-2011 13:00,310
31-10-2011 14:00,209
31-10-2011 15:00,188
31-10-2011 16:00,283
31-10-2011 17:00,257
31-10-2011 18:00,42
31-10-2011 19:00,42
31-10-2011 20:00,42
31-10-2011 21:00,178
31-10-2011 22:00,178
31-10-2011 23:00,178
20-11-2011 00:00,75
20-11-2011 01:00,395
20-11-2011 02:00,397
20-11-2011 03:00,275
20-11-2011 04:00,218
20-11-2011 05:00,172
20-11-2011 06:00,151
20-11-2011 07:00,132
20-11-2011 08:00,196
20-11-2011 09:00,240
20-11-2011 10:00,247
20-11-2011 11:00,258
20-11-2011 12:00,176
20-11-2011 13:00,215
20-11-2011 14:00,342
20-11-2011 15:00,446
20-11-2011 16:00,240
20-11-2011 17:00,236
20-11-2011 18:00,234
20-11-2011 19:00,360
20-11-2011 20:00,429
20-11-2011 21:00,165
20-11-2011 22:00,90
20-11-2011 23:00,90
21-11-2011 00:00,41
21-11-2011 01:00,120
21-11-2011 02:00,38
21-11-2011 03:00,36
21-11-2011 04:00,36
21-11-2011 05:00,43
21-11-2011 06:00,174
21-11-2011 07:00,164
21-11-2011 08:00,41
21-11-2011 09:00,68
21-11-2011 10:00,122
21-11-2011 11:00,225
21-11-2011 12:00,276
21-11-2011 13:00,276
21-11-2011 14:00,251
21-11-2011 15:00,142
21-11-2011 16:00,142
21-11-2011 17:00,81
21-11-2011 18:00,148
21-11-2011 19:00,166
21-11-2011 20:00,93
21-11-2011 21:00,121
21-11-2011 22:00,87
21-11-2011 23:00,121
22-11-2011 00:00,35
22-11-2011 01:00,156
22-11-2011 02:00,35
22-11-2011 03:00,35
22-11-2011 04:00,151
22-11-2011 05:00,151
22-11-2011 06:00,19
22-11-2011 07:00,170
22-11-2011 08:00,170
22-11-2011 09:00,219
22-11-2011 10:00,219
22-11-2011 11:00,156
22-11-2011 12:00,226
22-11-2011 13:00,140
22-11-2011 14:00,140
22-11-2011 15:00,114
22-11-2011 16:00,114
22-11-2011 17:00,41
22-11-2011 18:00,82
22-11-2011 19:00,29
22-11-2011 20:00,185
22-11-2011 21:00,70
22-11-2011 22:00,248
22-11-2011 23:00,115
23-11-2011 00:00,115
23-11-2011 01:00,169
23-11-2011 02:00,106
23-11-2011 03:00,106
23-11-2011 04:00,119
23-11-2011 05:00,284
23-11-2011 06:00,43
23-11-2011 07:00,55
23-11-2011 08:00,68
23-11-2011 09:00,212
23-11-2011 10:00,212
23-11-2011 11:00,306
23-11-2011 12:00,137
23-11-2011 13:00,195
23-11-2011 14:00,217
23-11-2011 15:00,208
23-11-2011 16:00,120
23-11-2011 17:00,163
23-11-2011 18:00,185
23-11-2011 19:00,234
23-11-2011 20:00,219
23-11-2011 21:00,203
23-11-2011 22:00,244
23-11-2011 23:00,253
24-11-2011 00:00,235
24-11-2011 01:00,146
24-11-2011 02:00,83
24-11-2011 03:00,26
24-11-2011 04:00,127
24-11-2011 05:00,103
24-11-2011 06:00,127
24-11-2011 07:00,155
24-11-2011 08:00,73
24-11-2011 09:00,279
24-11-2011 10:00,304
24-11-2011 11:00,341
24-11-2011 12:00,486
24-11-2011 13:00,415
24-11-2011 14:00,315
24-11-2011 15:00,347
24-11-2011 16:00,399
24-11-2011 17:00,405
24-11-2011 18:00,331
24-11-2011 19:00,303
24-11-2011 20:00,102
24-11-2011 21:00,110
24-11-2011 22:00,110
24-11-2011 23:00,53
25-11-2011 00:00,137
25-11-2011 01:00,151
25-11-2011 02:00,192
25-11-2011 03:00,198
25-11-2011 04:00,53
25-11-2011 05:00,188
25-11-2011 06:00,128
25-11-2011 07:00,129
25-11-2011 08:00,171
25-11-2011 09:00,162
25-11-2011 10:00,177
25-11-2011 11:00,77
25-11-2011 12:00,303
25-11-2011 13:00,208
25-11-2011 14:00,651
25-11-2011 15:00,507
25-11-2011 16:00,664
25-11-2011 17:00,341
25-11-2011 18:00,379
25-11-2011 19:00,353
25-11-2011 20:00,265
25-11-2011 21:00,165
25-11-2011 22:00,263
25-11-2011 23:00,146
26-11-2011 00:00,102
26-11-2011 01:00,109
26-11-2011 02:00,75
26-11-2011 03:00,80
26-11-2011 04:00,80
26-11-2011 05:00,88
26-11-2011 06:00,159
26-11-2011 07:00,34
26-11-2011 08:00,109
26-11-2011 09:00,111
26-11-2011 10:00,103
26-11-2011 11:00,268
26-11-2011 12:00,311
26-11-2011 13:00,384
26-11-2011 14:00,320
26-11-2011 15:00,377
26-11-2011 16:00,232
26-11-2011 17:00,232
26-11-2011 18:00,167
26-11-2011 19:00,289
26-11-2011 20:00,314
26-11-2011 21:00,181
26-11-2011 22:00,355
26-11-2011 23:00,103
27-11-2011 00:00,103
27-11-2011 01:00,103
27-11-2011 02:00,70
27-11-2011 03:00,43
27-11-2011 04:00,57
27-11-2011 05:00,127
27-11-2011 06:00,161
27-11-2011 07:00,191
27-11-2011 08:00,107
27-11-2011 09:00,191
27-11-2011 10:00,191
27-11-2011 11:00,108
27-11-2011 12:00,302
27-11-2011 13:00,320
27-11-2011 14:00,542
27-11-2011 15:00,495
27-11-2011 16:00,338
27-11-2011 17:00,385
27-11-2011 18:00,236
27-11-2011 19:00,337
27-11-2011 20:00,323
27-11-2011 21:00,145
27-11-2011 22:00,212
27-11-2011 23:00,212
28-11-2011 00:00,335
28-11-2011 01:00,265
28-11-2011 03:00,47
28-11-2011 04:00,105
28-11-2011 05:00,79
28-11-2011 06:00,75
28-11-2011 07:00,54
28-11-2011 08:00,197
28-11-2011 09:00,115
28-11-2011 10:00,240
28-11-2011 11:00,448
28-11-2011 12:00,411
28-11-2011 13:00,295
28-11-2011 14:00,317
28-11-2011 15:00,376
28-11-2011 16:00,314
28-11-2011 17:00,328
28-11-2011 18:00,430
28-11-2011 19:00,189
28-11-2011 20:00,89
28-11-2011 21:00,150
28-11-2011 22:00,225
28-11-2011 23:00,139
29-11-2011 00:00,142
29-11-2011 01:00,179
29-11-2011 02:00,79
29-11-2011 03:00,79
29-11-2011 04:00,62
29-11-2011 05:00,268
29-11-2011 06:00,202
29-11-2011 07:00,216
29-11-2011 08:00,252
29-11-2011 09:00,166
29-11-2011 10:00,166
29-11-2011 11:00,107
29-11-2011 12:00,127
29-11-2011 13:00,133
29-11-2011 14:00,166
29-11-2011 15:00,114
29-11-2011 16:00,93
29-11-2011 17:00,236
29-11-2011 18:00,176
29-11-2011 19:00,113
29-11-2011 20:00,142
29-11-2011 21:00,142
29-11-2011 22:00,189
29-11-2011 23:00,185
30-11-2011 00:00,179
30-11-2011 01:00,252
30-11-2011 02:00,59
30-11-2011 03:00,59
30-11-2011 04:00,135
30-11-2011 05:00,165
30-11-2011 06:00,339
30-11-2011 07:00,128
30-11-2011 08:00,165
30-11-2011 09:00,155
30-11-2011 10:00,135
30-11-2011 11:00,235
30-11-2011 12:00,215
30-11-2011 13:00,426
30-11-2011 14:00,426
30-11-2011 15:00,272
30-11-2011 16:00,232
30-11-2011 17:00,159
30-11-2011 18:00,117
30-11-2011 19:00,353
30-11-2011 20:00,353
30-11-2011 21:00,197
30-11-2011 22:00,327
30-11-2011 23:00,138
20-12-2011 00:00,223
20-12-2011 01:00,309
20-12-2011 02:00,230
20-12-2011 03:00,230
20-12-2011 04:00,201
20-12-2011 05:00,331
20-12-2011 06:00,331
20-12-2011 07:00,327
20-12-2011 08:00,234
20-12-2011 09:00,247
20-12-2011 10:00,452
20-12-2011 11:00,308
20-12-2011 12:00,305
20-12-2011 13:00,305
20-12-2011 14:00,443
20-12-2011 15:00,363
20-12-2011 16:00,423
20-12-2011 17:00,317
20-12-2011 18:00,109
20-12-2011 19:00,161
20-12-2011 20:00,176
20-12-2011 21:00,162
20-12-2011 22:00,247
20-12-2011 23:00,318
21-12-2011 00:00,128
21-12-2011 01:00,195
21-12-2011 02:00,193
21-12-2011 03:00,193
21-12-2011 04:00,193
21-12-2011 05:00,179
21-12-2011 06:00,62
21-12-2011 07:00,121
21-12-2011 08:00,173
21-12-2011 09:00,259
21-12-2011 10:00,165
21-12-2011 11:00,165
21-12-2011 12:00,143
21-12-2011 13:00,27
21-12-2011 14:00,120
21-12-2011 15:00,148
21-12-2011 16:00,31
21-12-2011 17:00,31
21-12-2011 18:00,52
21-12-2011 19:00,180
21-12-2011 20:00,154
21-12-2011 21:00,180
21-12-2011 22:00,109
21-12-2011 23:00,80
22-12-2011 00:00,249
22-12-2011 01:00,95
22-12-2011 02:00,122
22-12-2011 03:00,228
22-12-2011 04:00,109
22-12-2011 05:00,132
22-12-2011 06:00,80
22-12-2011 07:00,113
22-12-2011 08:00,62
22-12-2011 09:00,105
22-12-2011 10:00,133
22-12-2011 11:00,249
22-12-2011 12:00,93
22-12-2011 13:00,145
22-12-2011 14:00,145
22-12-2011 15:00,49
22-12-2011 16:00,145
22-12-2011 17:00,173
22-12-2011 18:00,203
22-12-2011 19:00,217
22-12-2011 20:00,105
22-12-2011 21:00,105
22-12-2011 22:00,53
22-12-2011 23:00,326
23-12-2011 00:00,246
23-12-2011 01:00,246
23-12-2011 02:00,131
23-12-2011 03:00,131
23-12-2011 04:00,7
23-12-2011 05:00,59
23-12-2011 06:00,82
23-12-2011 07:00,89
23-12-2011 08:00,154
23-12-2011 09:00,131
23-12-2011 10:00,113
23-12-2011 11:00,161
23-12-2011 12:00,202
23-12-2011 13:00,121
23-12-2011 14:00,109
23-12-2011 15:00,174
23-12-2011 16:00,127
23-12-2011 17:00,106
23-12-2011 18:00,172
23-12-2011 19:00,35
23-12-2011 20:00,224
23-12-2011 21:00,178
23-12-2011 22:00,67
23-12-2011 23:00,100
24-12-2011 00:00,200
24-12-2011 01:00,137
24-12-2011 02:00,148
24-12-2011 03:00,147
24-12-2011 04:00,186
24-12-2011 05:00,186
24-12-2011 06:00,130
24-12-2011 07:00,104
24-12-2011 08:00,64
24-12-2011 09:00,110
24-12-2011 10:00,110
24-12-2011 11:00,130
24-12-2011 12:00,117
24-12-2011 13:00,132
24-12-2011 14:00,132
24-12-2011 15:00,106
24-12-2011 16:00,122
24-12-2011 17:00,94
24-12-2011 18:00,90
24-12-2011 19:00,101
24-12-2011 20:00,27
24-12-2011 21:00,12
24-12-2011 22:00,52
24-12-2011 23:00,45
25-12-2011 00:00,34
25-12-2011 01:00,43
25-12-2011 02:00,19
25-12-2011 03:00,22
25-12-2011 05:00,48
25-12-2011 06:00,48
25-12-2011 07:00,129
25-12-2011 08:00,68
25-12-2011 09:00,64
25-12-2011 10:00,123
25-12-2011 11:00,139
25-12-2011 12:00,99
25-12-2011 13:00,95
25-12-2011 14:00,200
25-12-2011 15:00,72
25-12-2011 16:00,49
25-12-2011 17:00,323
25-12-2011 18:00,95
25-12-2011 19:00,204
25-12-2011 20:00,65
25-12-2011 21:00,96
25-12-2011 22:00,70
25-12-2011 23:00,42
26-12-2011 00:00,60
26-12-2011 01:00,67
26-12-2011 02:00,132
26-12-2011 04:00,136
26-12-2011 05:00,161
26-12-2011 06:00,150
26-12-2011 07:00,168
26-12-2011 08:00,147
26-12-2011 09:00,136
26-12-2011 10:00,169
26-12-2011 11:00,58
26-12-2011 12:00,86
26-12-2011 13:00,67
26-12-2011 14:00,67
26-12-2011 15:00,155
26-12-2011 16:00,156
26-12-2011 17:00,132
26-12-2011 18:00,65
26-12-2011 19:00,126
26-12-2011 20:00,96
26-12-2011 21:00,47
26-12-2011 22:00,47
26-12-2011 23:00,68
27-12-2011 00:00,115
27-12-2011 01:00,94
27-12-2011 02:00,94
27-12-2011 03:00,163
27-12-2011 04:00,194
27-12-2011 05:00,161
27-12-2011 06:00,153
27-12-2011 07:00,179
27-12-2011 08:00,208
27-12-2011 09:00,85
27-12-2011 10:00,118
27-12-2011 11:00,85
27-12-2011 12:00,58
27-12-2011 13:00,97
27-12-2011 14:00,128
27-12-2011 15:00,128
27-12-2011 16:00,105
27-12-2011 17:00,219
27-12-2011 18:00,112
27-12-2011 19:00,70
27-12-2011 20:00,96
27-12-2011 21:00,86
27-12-2011 22:00,86
27-12-2011 23:00,50
28-12-2011 00:00,111
28-12-2011 01:00,107
28-12-2011 02:00,117
28-12-2011 03:00,117
28-12-2011 05:00,254
28-12-2011 06:00,63
28-12-2011 07:00,63
28-12-2011 08:00,254
28-12-2011 09:00,143
28-12-2011 10:00,138
28-12-2011 11:00,140
28-12-2011 12:00,38
28-12-2011 13:00,131
28-12-2011 14:00,105
28-12-2011 15:00,82
28-12-2011 16:00,135
28-12-2011 17:00,77
28-12-2011 18:00,182
28-12-2011 19:00,112
28-12-2011 20:00,122
28-12-2011 21:00,68
28-12-2011 22:00,55
28-12-2011 23:00,49
29-12-2011 00:00,35
29-12-2011 01:00,61
29-12-2011 02:00,68
29-12-2011 03:00,45
29-12-2011 04:00,126
29-12-2011 05:00,67
29-12-2011 06:00,66
29-12-2011 07:00,37
29-12-2011 08:00,77
29-12-2011 09:00,39
29-12-2011 10:00,107
29-12-2011 11:00,239
29-12-2011 12:00,98
29-12-2011 13:00,123
29-12-2011 14:00,89
29-12-2011 15:00,155
29-12-2011 16:00,72
29-12-2011 17:00,107
29-12-2011 18:00,120
29-12-2011 19:00,123
29-12-2011 20:00,32
29-12-2011 21:00,145
29-12-2011 22:00,32
29-12-2011 23:00,83
30-12-2011 00:00,50
30-12-2011 01:00,4
30-12-2011 02:00,70
30-12-2011 03:00,70
30-12-2011 04:00,23
30-12-2011 05:00,22
30-12-2011 06:00,23
30-12-2011 07:00,11
30-12-2011 08:00,154
30-12-2011 09:00,113
30-12-2011 10:00,105
30-12-2011 11:00,67
30-12-2011 12:00,103
30-12-2011 13:00,130
30-12-2011 14:00,111
30-12-2011 15:00,187
30-12-2011 16:00,148
30-12-2011 17:00,206
30-12-2011 18:00,159
30-12-2011 19:00,118
30-12-2011 20:00,137
30-12-2011 21:00,195
30-12-2011 22:00,153
30-12-2011 23:00,97
31-12-2011 00:00,138
31-12-2011 01:00,155
31-12-2011 02:00,155
31-12-2011 03:00,155
31-12-2011 04:00,53
31-12-2011 05:00,57
31-12-2011 06:00,202
31-12-2011 07:00,115
31-12-2011 08:00,106
31-12-2011 09:00,74
31-12-2011 10:00,82
31-12-2011 11:00,133
31-12-2011 12:00,267
31-12-2011 13:00,310
31-12-2011 14:00,204
31-12-2011 15:00,172
31-12-2011 16:00,108
31-12-2011 17:00,157
31-12-2011 18:00,167
31-12-2011 19:00,163
31-12-2011 20:00,163
31-12-2011 21:00,100
31-12-2011 22:00,183
31-12-2011 23:00,51
20-01-2012 00:00,226
